userid,venueid,timestamp
Jaime_Lannister,King's Landing,2020-01-22T11:39:18.0
Jaime_Lannister,King's Landing,2020-01-22T11:40:53.0
Tywin_Lannister,King's Landing,2020-01-22T11:48:24.0
Tywin_Lannister,King's Landing,2020-01-22T11:48:45.0
Grand_Maester_Pycelle,King's Landing,2020-01-22T11:48:45.0
Tywin_Lannister,King's Landing,2020-01-22T11:49:26.0
Grand_Maester_Pycelle,King's Landing,2020-01-22T11:49:26.0
Tywin_Lannister,King's Landing,2020-01-22T11:50:10.0
Grand_Maester_Pycelle,King's Landing,2020-01-22T11:50:10.0
Tywin_Lannister,King's Landing,2020-01-22T11:50:37.0
Grand_Maester_Pycelle,King's Landing,2020-01-22T11:50:37.0
Meera_Reed,The Gift,2020-01-22T09:03:18.0
Bran_Stark,The Gift,2020-01-22T09:03:18.0
Old_Man,The Gift,2020-01-22T09:03:27.0
Tormund_Giantsbane,The Gift,2020-01-22T09:04:55.0
Ygritte,The Gift,2020-01-22T09:04:55.0
Orell,The Gift,2020-01-22T09:04:55.0
Old_Man,The Gift,2020-01-22T09:05:00.0
Tormund_Giantsbane,The Gift,2020-01-22T09:05:13.0
Ygritte,The Gift,2020-01-22T09:05:13.0
Orell,The Gift,2020-01-22T09:05:13.0
Old_Man,The Gift,2020-01-22T09:05:13.0
Ygritte,The Gift,2020-01-22T09:05:20.0
Meera_Reed,The Gift,2020-01-22T09:09:26.0
Bran_Stark,The Gift,2020-01-22T09:09:26.0
Orell,The Gift,2020-01-22T09:09:30.0
Meera_Reed,The Gift,2020-01-22T09:09:44.0
Bran_Stark,The Gift,2020-01-22T09:09:44.0
Orell,The Gift,2020-01-22T09:09:49.0
Meera_Reed,The Gift,2020-01-22T09:10:21.0
Bran_Stark,The Gift,2020-01-22T09:10:21.0
Ygritte,The Gift,2020-01-22T09:11:16.0
Old_Man,The Gift,2020-01-22T09:11:16.0
Orell,The Gift,2020-01-22T09:11:16.0
Tormund_Giantsbane,The Gift,2020-01-22T09:11:16.0
Ygritte,The Gift,2020-01-22T09:11:38.0
Old_Man,The Gift,2020-01-22T09:11:38.0
Orell,The Gift,2020-01-22T09:11:38.0
Tormund_Giantsbane,The Gift,2020-01-22T09:11:38.0
Bran_Stark,The Gift,2020-01-22T09:12:01.0
Ygritte,The Gift,2020-01-22T09:12:43.0
Old_Man,The Gift,2020-01-22T09:12:43.0
Orell,The Gift,2020-01-22T09:12:43.0
Tormund_Giantsbane,The Gift,2020-01-22T09:12:43.0
Ygritte,The Gift,2020-01-22T09:13:09.0
Orell,The Gift,2020-01-22T09:13:09.0
Tormund_Giantsbane,The Gift,2020-01-22T09:13:09.0
Ygritte,The Gift,2020-01-22T09:13:27.0
Tormund_Giantsbane,The Gift,2020-01-22T09:13:27.0
Bran_Stark,The Gift,2020-01-22T09:13:40.0
Meera_Reed,The Gift,2020-01-22T09:13:40.0
Orell,The Gift,2020-01-22T09:14:22.0
Tormund_Giantsbane,The Gift,2020-01-22T09:14:42.0
Ygritte,The Gift,2020-01-22T09:14:42.0
Bran_Stark,The Gift,2020-01-22T09:22:48.0
Meera_Reed,The Gift,2020-01-22T09:22:48.0
Ygritte,The Gift,2020-01-22T10:19:41.0
Ygritte,The Gift,2020-01-22T11:06:06.0
Tormund_Giantsbane,The Gift,2020-01-22T11:06:06.0
Ygritte,The Gift,2020-01-22T11:06:15.0
Tormund_Giantsbane,The Gift,2020-01-22T11:06:15.0
Ygritte,The Gift,2020-01-22T11:08:24.0
Tormund_Giantsbane,The Gift,2020-01-22T11:08:24.0
Styr,The Gift,2020-01-22T11:08:24.0
Robb_Stark,The Twins,2020-01-22T08:51:25.0
Grey_Wind,The Twins,2020-01-22T08:51:47.0
Robb_Stark,The Twins,2020-01-22T08:56:54.0
Lothar_Frey,The Twins,2020-01-22T08:56:54.0
Black_Walder_Rivers,The Twins,2020-01-22T08:56:54.0
Edmure_Tully,The Twins,2020-01-22T08:56:54.0
Joyeuse_Erenford,The Twins,2020-01-22T08:56:54.0
Robb_Stark,The Twins,2020-01-22T09:19:37.0
Wendel_Manderly,The Twins,2020-01-22T09:19:37.0
Edmure_Tully,The Twins,2020-01-22T09:19:37.0
Edmure_Tully,The Twins,2020-01-22T09:24:47.0
Joyeuse_Erenford,The Twins,2020-01-22T09:24:47.0
Lothar_Frey,The Twins,2020-01-22T09:24:47.0
Robb_Stark,The Twins,2020-01-22T09:24:47.0
Wendel_Manderly,The Twins,2020-01-22T09:24:47.0
Black_Walder_Rivers,The Twins,2020-01-22T09:24:47.0
Edmure_Tully,The Twins,2020-01-22T09:25:37.0
Robb_Stark,The Twins,2020-01-22T09:25:44.0
Robb_Stark,The Twins,2020-01-22T09:26:22.0
Lothar_Frey,The Twins,2020-01-22T09:26:22.0
Edmure_Tully,The Twins,2020-01-22T09:26:22.0
Edmure_Tully,The Twins,2020-01-22T09:27:19.0
Robb_Stark,The Twins,2020-01-22T09:27:19.0
Lothar_Frey,The Twins,2020-01-22T09:27:19.0
Joyeuse_Erenford,The Twins,2020-01-22T09:27:19.0
Robb_Stark,The Twins,2020-01-22T09:27:59.0
Edmure_Tully,The Twins,2020-01-22T09:27:59.0
Lothar_Frey,The Twins,2020-01-22T09:27:59.0
Robb_Stark,The Twins,2020-01-22T09:28:06.0
Robb_Stark,The Twins,2020-01-22T09:29:21.0
Robb_Stark,The Twins,2020-01-22T09:29:33.0
Grey_Wind,The Twins,2020-01-22T09:30:14.0
Sandor_Clegane,The Twins,2020-01-22T09:30:37.0
Sandor_Clegane,The Twins,2020-01-22T09:31:00.0
Sandor_Clegane,The Twins,2020-01-22T09:31:07.0
Robb_Stark,The Twins,2020-01-22T09:31:49.0
Joyeuse_Erenford,The Twins,2020-01-22T09:31:49.0
Lothar_Frey,The Twins,2020-01-22T09:32:09.0
Robb_Stark,The Twins,2020-01-22T09:32:09.0
Wendel_Manderly,The Twins,2020-01-22T09:32:09.0
Joyeuse_Erenford,The Twins,2020-01-22T09:32:19.0
Grey_Wind,The Twins,2020-01-22T09:33:44.0
Sandor_Clegane,The Twins,2020-01-22T09:34:08.0
Joyeuse_Erenford,The Twins,2020-01-22T09:34:19.0
Robb_Stark,The Twins,2020-01-22T09:34:47.0
Joyeuse_Erenford,The Twins,2020-01-22T09:36:13.0
Robb_Stark,The Twins,2020-01-22T09:36:13.0
Joyeuse_Erenford,The Twins,2020-01-22T09:36:31.0
Robb_Stark,The Twins,2020-01-22T09:36:31.0
Joyeuse_Erenford,The Twins,2020-01-22T09:37:00.0
Black_Walder_Rivers,The Twins,2020-01-22T09:37:00.0
Sandor_Clegane,The Twins,2020-01-22T09:39:48.0
Sandor_Clegane,The Twins,2020-01-22T09:40:09.0
Robb_Stark,The Twins,2020-01-22T09:40:09.0
Grey_Wind,The Twins,2020-01-22T09:40:09.0
Sandor_Clegane,The Twins,2020-01-22T09:40:24.0
Gendry,Dragonstone,2020-01-22T08:02:03.0
Stannis_Baratheon,Dragonstone,2020-01-22T08:02:47.0
Gendry,Dragonstone,2020-01-22T08:02:47.0
Stannis_Baratheon,Dragonstone,2020-01-22T08:03:27.0
Stannis_Baratheon,Dragonstone,2020-01-22T08:08:07.0
Gendry,Dragonstone,2020-01-22T08:23:36.0
Gendry,Dragonstone,2020-01-22T08:24:50.0
Stannis_Baratheon,Dragonstone,2020-01-22T08:24:50.0
Gendry,Dragonstone,2020-01-22T10:09:27.0
Stannis_Baratheon,Dragonstone,2020-01-22T10:26:54.0
Gendry,Dragonstone,2020-01-22T10:27:11.0
Gendry,Dragonstone,2020-01-22T10:28:25.0
Stannis_Baratheon,Dragonstone,2020-01-22T10:33:40.0
Stannis_Baratheon,Dragonstone,2020-01-22T11:53:56.0
Stannis_Baratheon,Dragonstone,2020-01-22T11:54:16.0
Stannis_Baratheon,Dragonstone,2020-01-22T11:54:40.0
Stannis_Baratheon,Dragonstone,2020-01-22T11:56:37.0
Yara_Greyjoy,Pyke,2020-01-22T10:03:39.0
Yara_Greyjoy,Pyke,2020-01-22T10:04:05.0
Theon_Greyjoy,The Dreadfort,2020-01-22T09:57:50.0
Tansy,The Dreadfort,2020-01-22T11:37:37.0
Myranda,The Dreadfort,2020-01-22T11:37:37.0
Theon_Greyjoy,The Dreadfort,2020-01-22T11:37:37.0
Roose_Bolton,The Dreadfort,2020-01-22T11:41:45.0
Roose_Bolton,The Dreadfort,2020-01-22T11:41:57.0
Roose_Bolton,The Dreadfort,2020-01-22T11:42:07.0
Roose_Bolton,The Dreadfort,2020-01-22T11:47:02.0
Theon_Greyjoy,The Dreadfort,2020-01-22T11:47:02.0
Mero,Outside Yunkai,2020-01-22T08:10:29.0
Daenerys_Targaryen,Outside Yunkai,2020-01-22T08:36:47.0
Daenerys_Targaryen,Outside Yunkai,2020-01-22T08:37:49.0
Daenerys_Targaryen,Outside Yunkai,2020-01-22T08:37:54.0
Mero,Outside Yunkai,2020-01-22T08:37:54.0
Daenerys_Targaryen,Outside Yunkai,2020-01-22T08:39:37.0
Daenerys_Targaryen,Outside Yunkai,2020-01-22T08:58:36.0
Jorah_Mormont,Outside Yunkai,2020-01-22T08:58:36.0
Barristan_Selmy,Outside Yunkai,2020-01-22T08:58:36.0
Daenerys_Targaryen,Outside Yunkai,2020-01-22T08:58:56.0
Jorah_Mormont,Outside Yunkai,2020-01-22T08:58:56.0
Barristan_Selmy,Outside Yunkai,2020-01-22T08:58:56.0
Samwell_Tarly,Destroyed Cabin,2020-01-22T08:45:23.0
Samwell_Tarly,Destroyed Cabin,2020-01-22T08:45:57.0
Samwell_Tarly,Destroyed Cabin,2020-01-22T08:46:16.0
Samwell_Tarly,Destroyed Cabin,2020-01-22T08:47:19.0
White_Walker,Destroyed Cabin,2020-01-22T08:47:19.0
Samwell_Tarly,Destroyed Cabin,2020-01-22T08:47:35.0
Samwell_Tarly,Near Nightfort,2020-01-22T09:00:34.0
Hog_Farmer,To The Twins,2020-01-22T09:02:19.0
Missandei,Yunkai,2020-01-22T09:23:15.0
Missandei,Yunkai,2020-01-22T09:23:49.0
Missandei,Yunkai,2020-01-22T09:24:10.0
Missandei,Yunkai,2020-01-22T10:36:27.0
Missandei,Yunkai,2020-01-22T10:36:59.0
Viserion,Yunkai,2020-01-22T10:36:59.0
Rhaegal,Yunkai,2020-01-22T10:36:59.0
Missandei,Yunkai,2020-01-22T10:38:07.0
Viserion,Yunkai,2020-01-22T10:38:20.0
Rhaegal,Yunkai,2020-01-22T10:38:20.0
Meera_Reed,Nightfort,2020-01-22T09:50:09.0
Summer,Nightfort,2020-01-22T09:50:09.0
Meera_Reed,Nightfort,2020-01-22T09:51:52.0
Summer,Nightfort,2020-01-22T09:51:52.0
Summer,Nightfort,2020-01-22T09:58:38.0
Meera_Reed,Nightfort,2020-01-22T09:58:38.0
Summer,Nightfort,2020-01-22T10:00:49.0
Meera_Reed,Nightfort,2020-01-22T10:00:49.0
Baby_Sam,Nightfort,2020-01-22T10:00:49.0
Meera_Reed,Nightfort,2020-01-22T10:06:02.0
Baby_Sam,Nightfort,2020-01-22T10:06:02.0
Summer,Nightfort,2020-01-22T10:06:02.0
Sandor_Clegane,Away from the Twins,2020-01-22T10:17:55.0
Frey_Soldier_#1,Away from the Twins,2020-01-22T10:17:55.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T10:53:54.0
Viserion,Outside Meereen,2020-01-22T10:53:54.0
Rhaegal,Outside Meereen,2020-01-22T10:53:54.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T10:54:40.0
Viserion,Outside Meereen,2020-01-22T10:54:40.0
Rhaegal,Outside Meereen,2020-01-22T10:54:40.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T10:54:55.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T10:55:38.0
Missandei,Outside Meereen,2020-01-22T10:55:38.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T10:55:59.0
Missandei,Outside Meereen,2020-01-22T10:55:59.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T10:56:36.0
Missandei,Outside Meereen,2020-01-22T10:56:36.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T11:17:19.0
Missandei,Outside Meereen,2020-01-22T11:17:19.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T11:17:53.0
Missandei,Outside Meereen,2020-01-22T11:17:53.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T11:18:54.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T11:19:01.0
Missandei,Outside Meereen,2020-01-22T11:19:01.0
Daenerys_Targaryen,Outside Meereen,2020-01-22T11:19:44.0
Missandei,Outside Meereen,2020-01-22T11:19:44.0
Sandor_Clegane,To The Eyrie,2020-01-22T11:24:38.0
Arya_Stark,To The Eyrie,2020-01-22T11:24:38.0
Sandor_Clegane,To The Eyrie,2020-01-22T11:25:20.0
Arya_Stark,To The Eyrie,2020-01-22T11:25:20.0
Polliver,To The Eyrie,2020-01-22T11:25:20.0
Sandor_Clegane,To The Eyrie,2020-01-22T11:25:38.0
Arya_Stark,To The Eyrie,2020-01-22T11:25:38.0
Sandor_Clegane,To The Eyrie,2020-01-22T11:26:43.0
Arya_Stark,To The Eyrie,2020-01-22T11:26:43.0
Polliver,To The Eyrie,2020-01-22T11:26:43.0
Sandor_Clegane,To The Eyrie,2020-01-22T11:27:13.0
Arya_Stark,To The Eyrie,2020-01-22T11:27:13.0
Polliver,To The Eyrie,2020-01-22T11:27:13.0
Sandor_Clegane,To The Eyrie,2020-01-22T11:32:00.0
Arya_Stark,To The Eyrie,2020-01-22T11:32:00.0
Polliver,To The Eyrie,2020-01-22T11:32:00.0
Arya_Stark,To The Eyrie,2020-01-22T11:32:55.0
Polliver,To The Eyrie,2020-01-22T11:32:55.0
Sandor_Clegane,To The Eyrie,2020-01-22T11:33:22.0
Arya_Stark,To The Eyrie,2020-01-22T11:33:22.0
Night's_Watchman,Castle Black,2020-01-22T12:47:00.0
Janos_Slynt,Castle Black,2020-01-22T12:47:00.0
Gilly,Castle Black,2020-01-22T12:49:51.0
Jon_Snow,Castle Black,2020-01-22T13:11:30.0
Janos_Slynt,Castle Black,2020-01-22T13:11:30.0
Jon_Snow,Castle Black,2020-01-22T13:11:43.0
Grenn,Castle Black,2020-01-22T13:11:43.0
Jon_Snow,Castle Black,2020-01-22T13:12:53.0
Janos_Slynt,Castle Black,2020-01-22T13:12:53.0
Grenn,Castle Black,2020-01-22T13:12:53.0
Jon_Snow,Castle Black,2020-01-22T13:41:01.0
Grenn,Castle Black,2020-01-22T13:41:01.0
Jon_Snow,Castle Black,2020-01-22T13:42:27.0
Grenn,Castle Black,2020-01-22T13:42:27.0
Locke,Castle Black,2020-01-22T13:42:27.0
Jon_Snow,Castle Black,2020-01-22T13:43:14.0
Grenn,Castle Black,2020-01-22T13:43:14.0
Locke,Castle Black,2020-01-22T13:43:14.0
Janos_Slynt,Castle Black,2020-01-22T13:43:14.0
Janos_Slynt,Castle Black,2020-01-22T13:43:51.0
Jon_Snow,Castle Black,2020-01-22T13:43:51.0
Jon_Snow,Castle Black,2020-01-22T13:44:50.0
Locke,Castle Black,2020-01-22T13:44:50.0
Jon_Snow,Castle Black,2020-01-22T13:44:57.0
Locke,Castle Black,2020-01-22T13:44:57.0
Jon_Snow,Castle Black,2020-01-22T13:56:54.0
Jon_Snow,Castle Black,2020-01-22T13:57:02.0
Locke,Castle Black,2020-01-22T13:57:02.0
Jon_Snow,Castle Black,2020-01-22T13:57:26.0
Janos_Slynt,Castle Black,2020-01-22T13:57:26.0
Jon_Snow,Castle Black,2020-01-22T14:00:00.0
Janos_Slynt,Castle Black,2020-01-22T14:00:00.0
Grenn,Castle Black,2020-01-22T14:00:00.0
Locke,Castle Black,2020-01-22T14:00:00.0
Lord_Varys,King's Landing,2020-01-22T12:02:22.0
Mace_Tyrell,King's Landing,2020-01-22T12:02:22.0
Tywin_Lannister,King's Landing,2020-01-22T12:02:22.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:02:22.0
Lord_Varys,King's Landing,2020-01-22T12:02:29.0
Mace_Tyrell,King's Landing,2020-01-22T12:02:29.0
Tywin_Lannister,King's Landing,2020-01-22T12:02:29.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:02:29.0
Jaime_Lannister,King's Landing,2020-01-22T12:02:29.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:02:32.0
Mace_Tyrell,King's Landing,2020-01-22T12:02:37.0
Tywin_Lannister,King's Landing,2020-01-22T12:02:37.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:02:37.0
Jaime_Lannister,King's Landing,2020-01-22T12:02:37.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:02:40.0
Olenna_Tyrell,King's Landing,2020-01-22T12:02:45.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:02:56.0
Tywin_Lannister,King's Landing,2020-01-22T12:02:56.0
Olenna_Tyrell,King's Landing,2020-01-22T12:02:56.0
Mace_Tyrell,King's Landing,2020-01-22T12:03:07.0
Tywin_Lannister,King's Landing,2020-01-22T12:03:07.0
Jaime_Lannister,King's Landing,2020-01-22T12:03:07.0
Olenna_Tyrell,King's Landing,2020-01-22T12:03:07.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:03:14.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:03:26.0
Tywin_Lannister,King's Landing,2020-01-22T12:03:38.0
Olenna_Tyrell,King's Landing,2020-01-22T12:03:38.0
Tywin_Lannister,King's Landing,2020-01-22T12:03:51.0
Olenna_Tyrell,King's Landing,2020-01-22T12:03:51.0
Mace_Tyrell,King's Landing,2020-01-22T12:03:51.0
Tywin_Lannister,King's Landing,2020-01-22T12:04:26.0
Olenna_Tyrell,King's Landing,2020-01-22T12:04:26.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:05:38.0
Olenna_Tyrell,King's Landing,2020-01-22T12:05:38.0
Olenna_Tyrell,King's Landing,2020-01-22T12:05:54.0
Olenna_Tyrell,King's Landing,2020-01-22T12:05:56.0
Olenna_Tyrell,King's Landing,2020-01-22T12:05:59.0
Meryn_Trant,King's Landing,2020-01-22T12:05:59.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:05:59.0
Olenna_Tyrell,King's Landing,2020-01-22T12:06:18.0
Musician_#2,King's Landing,2020-01-22T12:06:25.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:06:32.0
Musician_#2,King's Landing,2020-01-22T12:06:34.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:06:48.0
Musician_#2,King's Landing,2020-01-22T12:06:48.0
Jaime_Lannister,King's Landing,2020-01-22T12:06:51.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:06:57.0
Olenna_Tyrell,King's Landing,2020-01-22T12:06:57.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:07:06.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:07:44.0
Olenna_Tyrell,King's Landing,2020-01-22T12:07:44.0
Lord_Varys,King's Landing,2020-01-22T12:07:44.0
Meryn_Trant,King's Landing,2020-01-22T12:07:44.0
Jaime_Lannister,King's Landing,2020-01-22T12:08:52.0
Meryn_Trant,King's Landing,2020-01-22T12:08:52.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:08:52.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:09:37.0
Olenna_Tyrell,King's Landing,2020-01-22T12:09:37.0
Mace_Tyrell,King's Landing,2020-01-22T12:09:37.0
Jaime_Lannister,King's Landing,2020-01-22T12:09:44.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:09:44.0
Tywin_Lannister,King's Landing,2020-01-22T12:09:44.0
Jaime_Lannister,King's Landing,2020-01-22T12:10:47.0
Lord_Varys,King's Landing,2020-01-22T12:10:47.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:10:47.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:10:52.0
Jaime_Lannister,King's Landing,2020-01-22T12:10:52.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:12:18.0
Jaime_Lannister,King's Landing,2020-01-22T12:12:18.0
Tywin_Lannister,King's Landing,2020-01-22T12:13:48.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:14:21.0
Jaime_Lannister,King's Landing,2020-01-22T12:14:21.0
Meryn_Trant,King's Landing,2020-01-22T12:14:21.0
Olenna_Tyrell,King's Landing,2020-01-22T12:14:21.0
Mace_Tyrell,King's Landing,2020-01-22T12:14:21.0
Tywin_Lannister,King's Landing,2020-01-22T12:14:21.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:18:53.0
King_Robb_Stark_Dwarf,King's Landing,2020-01-22T12:18:53.0
King_Balon_Greyjoy_Dwarf,King's Landing,2020-01-22T12:18:53.0
Tywin_Lannister,King's Landing,2020-01-22T12:18:53.0
Lord_Varys,King's Landing,2020-01-22T12:18:53.0
Mace_Tyrell,King's Landing,2020-01-22T12:18:53.0
Olenna_Tyrell,King's Landing,2020-01-22T12:18:53.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:19:54.0
Tywin_Lannister,King's Landing,2020-01-22T12:19:54.0
Mace_Tyrell,King's Landing,2020-01-22T12:19:54.0
Olenna_Tyrell,King's Landing,2020-01-22T12:19:54.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:22:41.0
Tywin_Lannister,King's Landing,2020-01-22T12:22:41.0
Mace_Tyrell,King's Landing,2020-01-22T12:22:41.0
Olenna_Tyrell,King's Landing,2020-01-22T12:22:41.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:23:02.0
Tywin_Lannister,King's Landing,2020-01-22T12:23:02.0
Mace_Tyrell,King's Landing,2020-01-22T12:23:02.0
Olenna_Tyrell,King's Landing,2020-01-22T12:23:02.0
Jaime_Lannister,King's Landing,2020-01-22T12:23:02.0
Tywin_Lannister,King's Landing,2020-01-22T12:24:09.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:24:09.0
Jaime_Lannister,King's Landing,2020-01-22T12:24:09.0
Olenna_Tyrell,King's Landing,2020-01-22T12:24:09.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:24:36.0
Jaime_Lannister,King's Landing,2020-01-22T12:24:36.0
Tywin_Lannister,King's Landing,2020-01-22T12:24:36.0
Meryn_Trant,King's Landing,2020-01-22T12:24:36.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:26:43.0
Meryn_Trant,King's Landing,2020-01-22T12:26:43.0
Tywin_Lannister,King's Landing,2020-01-22T12:26:49.0
Tywin_Lannister,King's Landing,2020-01-22T12:26:57.0
Olenna_Tyrell,King's Landing,2020-01-22T12:32:30.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:34:14.0
Tywin_Lannister,King's Landing,2020-01-22T12:34:14.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:34:19.0
Tywin_Lannister,King's Landing,2020-01-22T12:34:19.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:36:31.0
Tywin_Lannister,King's Landing,2020-01-22T12:36:31.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:37:00.0
Tywin_Lannister,King's Landing,2020-01-22T12:37:00.0
Jaime_Lannister,King's Landing,2020-01-22T12:37:00.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:37:11.0
Jaime_Lannister,King's Landing,2020-01-22T12:37:11.0
Joffrey_Baratheon,King's Landing,2020-01-22T12:40:17.0
Jaime_Lannister,King's Landing,2020-01-22T12:40:17.0
Tywin_Lannister,King's Landing,2020-01-22T12:59:12.0
Tywin_Lannister,King's Landing,2020-01-22T13:03:00.0
Jaime_Lannister,King's Landing,2020-01-22T13:32:37.0
Jaime_Lannister,King's Landing,2020-01-22T13:35:18.0
Olenna_Tyrell,King's Landing,2020-01-22T13:40:44.0
Jaime_Lannister,King's Landing,2020-01-22T13:47:31.0
Jaime_Lannister,King's Landing,2020-01-22T13:53:22.0
Jaime_Lannister,King's Landing,2020-01-22T13:55:33.0
Tywin_Lannister,King's Landing,2020-01-22T14:16:53.0
Jaime_Lannister,King's Landing,2020-01-22T14:16:53.0
Lord_Varys,King's Landing,2020-01-22T14:16:53.0
Mace_Tyrell,King's Landing,2020-01-22T14:16:53.0
Mace_Tyrell,King's Landing,2020-01-22T14:17:37.0
Lord_Varys,King's Landing,2020-01-22T14:17:37.0
Tywin_Lannister,King's Landing,2020-01-22T14:17:37.0
Tywin_Lannister,King's Landing,2020-01-22T14:18:19.0
Tywin_Lannister,King's Landing,2020-01-22T14:19:18.0
Jaime_Lannister,King's Landing,2020-01-22T14:19:18.0
Mace_Tyrell,King's Landing,2020-01-22T14:20:15.0
Tywin_Lannister,King's Landing,2020-01-22T14:20:20.0
Jaime_Lannister,King's Landing,2020-01-22T14:20:20.0
Tywin_Lannister,King's Landing,2020-01-22T14:34:55.0
Mace_Tyrell,King's Landing,2020-01-22T15:31:08.0
Lord_Varys,King's Landing,2020-01-22T15:31:08.0
Mace_Tyrell,King's Landing,2020-01-22T15:33:36.0
Lord_Varys,King's Landing,2020-01-22T15:33:36.0
Tywin_Lannister,King's Landing,2020-01-22T15:33:36.0
Lord_Varys,King's Landing,2020-01-22T15:36:01.0
Jaime_Lannister,King's Landing,2020-01-22T15:36:49.0
Jaime_Lannister,King's Landing,2020-01-22T15:38:41.0
Tywin_Lannister,King's Landing,2020-01-22T15:38:41.0
Mace_Tyrell,King's Landing,2020-01-22T15:38:41.0
Jaime_Lannister,King's Landing,2020-01-22T15:39:33.0
Tywin_Lannister,King's Landing,2020-01-22T15:39:33.0
Mace_Tyrell,King's Landing,2020-01-22T15:39:33.0
Jaime_Lannister,King's Landing,2020-01-22T15:40:21.0
Tywin_Lannister,King's Landing,2020-01-22T15:40:21.0
Mace_Tyrell,King's Landing,2020-01-22T15:40:21.0
Meryn_Trant,King's Landing,2020-01-22T15:40:21.0
Jaime_Lannister,King's Landing,2020-01-22T15:42:04.0
Tywin_Lannister,King's Landing,2020-01-22T15:42:04.0
Mace_Tyrell,King's Landing,2020-01-22T15:42:04.0
Jaime_Lannister,King's Landing,2020-01-22T15:43:19.0
Tywin_Lannister,King's Landing,2020-01-22T15:43:19.0
Mace_Tyrell,King's Landing,2020-01-22T15:43:19.0
Jaime_Lannister,King's Landing,2020-01-22T15:44:41.0
Tywin_Lannister,King's Landing,2020-01-22T15:44:41.0
Mace_Tyrell,King's Landing,2020-01-22T15:44:41.0
Lord_Varys,King's Landing,2020-01-22T15:44:41.0
Jaime_Lannister,King's Landing,2020-01-22T15:45:15.0
Tywin_Lannister,King's Landing,2020-01-22T15:45:15.0
Mace_Tyrell,King's Landing,2020-01-22T15:45:15.0
Jaime_Lannister,King's Landing,2020-01-22T15:47:32.0
Tywin_Lannister,King's Landing,2020-01-22T15:47:32.0
Jaime_Lannister,King's Landing,2020-01-22T15:48:50.0
Tywin_Lannister,King's Landing,2020-01-22T15:48:50.0
Mace_Tyrell,King's Landing,2020-01-22T15:48:50.0
Shae,King's Landing,2020-01-22T15:53:17.0
Jaime_Lannister,King's Landing,2020-01-22T15:53:17.0
Tywin_Lannister,King's Landing,2020-01-22T15:53:17.0
Mace_Tyrell,King's Landing,2020-01-22T15:53:17.0
Tywin_Lannister,King's Landing,2020-01-22T15:55:09.0
Jaime_Lannister,King's Landing,2020-01-22T15:55:09.0
Shae,King's Landing,2020-01-22T15:55:09.0
Mace_Tyrell,King's Landing,2020-01-22T15:55:09.0
Jaime_Lannister,King's Landing,2020-01-22T16:00:05.0
Guymon,The Gift,2020-01-22T13:08:28.0
Ygritte,The Gift,2020-01-22T13:08:42.0
Guymon,The Gift,2020-01-22T13:08:42.0
Tormund_Giantsbane,The Gift,2020-01-22T13:09:39.0
Ygritte,The Gift,2020-01-22T13:09:39.0
Donnel_Waynwood,The Eyrie,2020-01-22T14:26:21.0
